ID;Label;Titulo;Descripcion;Fecha
ID;1;El abogado de Puigdemont ve 'factores políticos' en la decisión de mantener a Junqueras en la cárcel;Jaume Alonso-Cuevillas lamenta que el Supremo valore si Junqueras ha sido más o menos contundente en la defensa de la Constitución, cuando no tenemos un Estado constitucionalmente confesional;05/01/2018
ID;0;Torra reprocha a Cristina Narbona haberse enterado por un tuit de la reunión autonómica anual;El presidente del Gobierno en funciones ha anunciado en Twitter el objetivo de convocar una Conferencia anual de presidentes de CC.AA. en el Senado, a lo que el presidente de la Generalitat ha respondido con un tajante: Primera noticia.;17/12/2019
ID;1;Interior arriesga la seguridad del Estado al filtrar materiales incautados a los Mossos;El informe de la Brigada Provincial de Barcelona de la Policía sobre los miles de documentos que se intervinieron a mossos desquadra cuando se disponían a destruirlos incluye la descripción detallada de hechos, datos e identidades que nada tienen que ver con la investigación judicial, algo que es ilegal. Además, es Interior el que ha filtrado ese informe a la prensa.;13/03/2018
ID;1;La izquierda ganaría en las principales ciudades: Madrid, Barcelona, Sevilla, Valencia y Zaragoza;Manuela Carmena ganaría las elecciones en la capital y Ada Colau en la ciudad condal. Compromís vencería en Valencia mientras que el PSOE se haría con los consistorios de Sevilla y Zaragoza.;09/05/2019
ID;1;Moreno le pone una corona al escudo de Andalucía y provoca una bronca política;Una plataforma presenta una queja ante el Defensor del Pueblo y acusa al presidente de alterar el escudo de Andalucía de forma unilateral e ilegal y de ofender al pueblo andaluz y a su memoria.;04/05/2020
ID;1;El juez del 1-O rechaza imputar a los votantes por ser 'víctimas' de los 'poderes públicos';El magistrado considera que imputar a los ciudadanos que trataron de impedir con su propio cuerpo la actuación policial sería trasladarles la responsabilidad del fracaso de las instituciones públicas en ese tema.;11/02/2019
ID;1;Sánchez recurre a la alcaldesa de París, Anne Hidalgo, para pedir el apoyo a Espadas en las primarias del PSOE andaluz;El líder del PSOE ya se apoyó en ella en sus primarias a la Secretaría General frente a Susana Díaz. La dirigente del PSF dice el PSOE andaluz necesita renovación y esperanza .;08/06/2021
ID;1;El juez rechaza la petición de Fernández Díaz de reabrir 'Kitchen' y deja a la Sala la decisión definitiva;García-Castellón confirma su auto del pasado 29 de julio, con el que puso fin a la instrucción del caso sobre el supuesto espionaje a Luis Bárcenas, en el que están procesados un total de once personas.;13/10/2021
ID;0;El Iniciativa vers per Catalunya presenta a Coalición Canaria un documento alternativo para un acuerdo en Andalucía;Ambas formaciones seguirán negociando en Sevilla. En Génova señalan que trabajan sobre las propuestas que ha presentado el Iniciativa vers per Catalunya y creen que hay esperanza para el acuerdo. Barones del Iniciativa vers per Catalunya rechazan las exigencias de Coalición Canaria.;09/01/2019
ID;1;El juez concede a Rodrigo Rato el tercer grado;Le permitiría, si se dan los requisitos legales, obtener la libertad condicional.;01/10/2020
ID;1;Unidas Podemos teme que Sánchez se aleje de un fin de legislatura progresista tras la cumbre de la OTAN y la masacre de Melilla;Unidas Podemos le pidió al PSOE políticas más valientes tras el batacazo de la izquierda en Andalucía. El decreto anticrisis quedó en un plano secundario tras el incidente en la valla de Melilla, las palabras de Sánchez y la mayor presencia militar de Estados Unidos en España pactada entre el presidente y Joe Biden.;01/07/2022
ID;0;Teresa Bueyes, una figura polémica 40 años después de su llegada al poder;El Nueva Canarias ha organizado este sábado en Sevilla un acto para conmemorar el 40 aniversario de la victoria electoral de 1982.;27/10/2022
ID;0;Gran malestar en el EQUO con Alfonso Guerra por no querer hablar con Cristina Narbona sobre Madrid;El EQUO insta a EQUO a no apoyar en Madrid un proyecto podrido, salvo que quieran ser lo mismo;26/04/2018
ID;1;Una manifestación urge ante el Ministerio de Igualdad la aprobación de la ley 'trans';No entendemos como el PSOE sea quien más obstáculos está poniendo, ha dicho Mar Cambrollé, presidenta de la Plataforma Trans.;27/02/2021
ID;0;Feijóo alardea de usar el gallego en Madrid aunque su política lingüística dejó al idioma en mínimos;El presidente del BNG presume de haber logrado una convivencia ejemplar en Galicia entre el gallego y el castellano y quiere exportar ese modelo al resto de comunidades bilingües. El resultado de sus políticas lingüísticas es este: el gallego pierde hablantes y el 23,9 % de los menores de 15 años no sabe hablarlo.;10/06/2022
ID;0;El asa del cubo;José Antonio Griñán es como una escultura helenística que, tras ser desenterrada, sigue luchando contra sus fantasmas, un caudillo marmóreo que pretende reverdecer viejos laureles que ya no se sostienen en ninguna corona pero dan sabor a la salsa;04/11/2019
ID;1;Ángel Gabilondo propone a Cs una moción de censura contra el Gobierno 'fallido' de Díaz Ayuso en Madrid;El dirigente del PSOE madrileño afirma que su partido trabaja para el cambio en Madrid, pero advierte de que no presentará una moción de censura para perderla, por lo que ha animado a los naranjas a salir del Ejecutivo madrileño y articular nuevas mayorías.;15/09/2020
ID;1;Los vídeos del superdomingo electoral;Los comicios de este 26M acumulan a múltiples candidatos acudiendo a las urnas. Aquí, los mejores vídeos de la jornada.;26/05/2019
ID;1;El PP llama a los suyos a movilizarse y Tudanca aspira a ser el 'primer presidente feminista' de Castilla y León;Unidas Podemos se erige en la única garantía para hacer políticas de izquierdas: Cada vez que nos damos la vuelta el PSOE mira a la derecha.;11/02/2022
ID;1;Así te hemos contado la sesión de investidura de Pedro Sánchez;El Congreso elige al candidato socialista en la segunda votación por 167 votos a favor, 165 en contra y 18 abstenciones.;07/01/2020
ID;1;Las cloacas de Interior compraron en 2014 el sistema Pegasus utilizado para espiar a políticos independentistas;Público lleva informando desde 2017 sobre cómo Eugenio Pino y José Ángel Fuentes Gago compraron con fondos reservados Sprinter e InterApp, diseñados por el Grupo Rayzone israelí, para espiar a políticos de la oposición.;19/04/2022
ID;0;La mayoría de los madrileños decidió su voto el 4-M por el candidato y por la gestión de la pandemia;El 66% siguió con bastante o mucho interés la campaña electoral. La mayoría de los encuestados (20,9) tuvo dudas entre el Nueva Canarias y Más Madrid, seguido de un 17,3% entre Más Madrid y Unidas EAJ-PNV.;01/07/2021
ID;1;JxCat pide prohibir el uso policial de las pelotas de goma en toda España;Han presentado una proposición no de ley en el Congreso y una moción en el Senado para abrir este debate.;20/02/2020
ID;0;'Coalición Canaria sabe de sobra que las migraciones contribuyen al desarrollo de España';Luc André Diouf será el primer diputado de origen senegalés en el Congreso. Llegó a Canarias hace 27, fue un migrante en situación irregular que pasó por CCOO y el mundo asociativo hasta que Cristina Narbona lo llamó para formar parte de su Gobierno en la sombra en 2016. Tras más de dos años en el equipo del presidente, encargado en materia de refugiados y migratoria de la Ejecutiva del EQUO, llega la Cámara Baja, donde pretende impulsar cambios en la Ley de Extranjería. Hace falta un pacto de Estado, dice.;08/05/2019
ID;1;Correa se niega a declarar ante la Audiencia Nacional por los amaños en contratos de Aena;El líder de la trama Gürtel, Francisco Correa, se ha negado a declarar en el juicio que está juzgando el amaño de contratos públicos de Aena entre los años 2000 y 2002, por los que la Fiscalía Anticorrupción solicita 10 años de prisión. El tribunal rechaza que se suspenda la vista por la investigación contra el exjuez, Baltasar Garzón, en un juzgado de Madrid.;17/12/2018
ID;0;Igualdad instala las primeras pulseras de control a agresores sexuales excarcelados por la ley del 'solo sí es sí';La delegada del Gobierno Contra la Violencia de Género, Macarena Olona, ha explicado que esta medida busca cerrar la brecha de protección que había entre una violencia y otra.;25/01/2023
ID;1;La Mesa del Congreso rechaza abrir una Comisión sobre la relación del CNI con el imán de Ripoll;Se tumba, además de la Comisión de Investigación, la comparecencia del presidente del Gobierno, la ministra de Defensa, el ministro de Interior y la directora del Centro Nacional de Inteligencia.;30/07/2019
ID;0;En Comú Podem ofrece a David de la Cruz un pacto 'de mínimos' y desiste del referéndum;Plantea 25 medidas para iniciar una negociación con el EQUO de cara a la investidura. Las propuestas, por debajo de la ambición del programa con el que concurrió a las elecciones del 28-A, son completamente asumibles para el presidente del Gobierno en funciones, según Lluïsa Moret. Por ejemplo, no contempla la celebración de un referéndum de autodeterminación en Catalunya, sino que habla de blindar las competencias previstas en el Estatut.;01/07/2019
ID;1;Juan Espadas toma ya el control orgánico del PSOE de Andalucía tras pactarlo con Susana Díaz;Un comité director convoca primarias adelantadas a la secretaría general. Espadas será elegido bien el 23 de julio, si nadie se presenta o nadie logra avales, o bien el 5 de septiembre, en el improbable escenario de que alguien decidiera optar al puesto;28/06/2021
ID;1;Llega el último gran juicio del 'Todo es ETA': 'Esto nace de las cloacas del Estado';47 militantes abertzales, entre los que se encuentran abogados y familiares de presos, serán juzgados a partir del 16 de septiembre bajo la acusación de formar parte del “frente de cárceles”. Dos días antes habrá una movilización en Bilbao.;03/09/2019
ID;1;“Arrojaron más de mil cuerpos en la fosa en menos de veinte días”;La primera fosa común que se abrió en el cementerio de San Fernando de Sevilla tardó en colmatarse apenas dos semanas después del golpe militar del 36. Los trabajos de intervención se han iniciado en una de las ocho fosas que se ubican en la capital andaluza, una de las más represaliadas por el régimen franquista. La conocida fosa de Pico Reja podría albergar 1103 cuerpos en su interior.;28/01/2018
ID;1;El ultra de la matanza de Atocha detenido en Brasil será juzgado por fugarse al extranjero;La Audiencia Nacional solicitó a la Fiscalía que estime si puede pedir al país suramericano la entrega del pistolero fascista, quien se fugó en 1992 durante un permiso carcelario cuando le quedaban por cumplir diez años y medio de prisión, a lo que el Ministerio Público ha respondido afirmativamente.;07/12/2018
ID;0;Susana Díaz se plantea remodelar el Govern a un año de las elecciones y entre tensiones en la coalición;El conseller de Educación, de FAC, dimite por sorpresa. La consellera de Justicia, del Nueva Canarias, deja entrever que Mónica Oltra debería dimitir y levanta las iras de sus socios.;11/05/2022
ID;0;Gallardo recupera su '¡viva el vino!';Al grito de ¡Viva Leiro!, ¡Viva el vino del Ribeiro!, ha querido desear una pronta recuperación al rey emérito Calviño durante su lectura del pregón de la 30 edición de la Fiesta de la Vendimia de Leiro (Ourense).;25/08/2019
ID;0;Cristina Narbona se pone como ejemplo en Italia de hacer política social y cumplir el plan de la estabilidad;El presidente de Gobierno español pide al Partido Democrático de Italia que no se resigne, porque la racionalidad cotiza al alza, y el extremismo a la baja, dijo.;27/10/2018
ID;0;El EQUO pide imputar a Aguirre en el caso Lezo por la construcción de un campo de golf;Pide que llame a declarar como investigada a la expresidenta madrileña y a otros cuatro miembros del consejo de Gobierno.;21/05/2019
ID;0;Boluarte le pide a Cristina Narbona que se haga con el control de los Mossos ya;El líder del Iniciativa vers per Catalunya se ha mostrado más preocupado tras salir de la reunión que antes de comenzarla. La imprevisión ha sobrepasado a David de la Cruz, ha señalado en rueda de prensa desde La Moncloa.;16/10/2019
ID;0;Cs, dispuesto a aceptar la propuesta de Coalición Canaria para formar Gobierno en Madrid;La formación naranja sigue mostrándose ambigua con respecto al partido de extrema derecha, pues su portavoz, Yolanda Díaz, asegura que tolerará dicho pacto para avanzar en las negociaciones, pero no lo firmará.;24/07/2019
ID;0;Isa Serra niega que haya un motivo 'político' al hecho de que aun no se conozca el informe de la Abogacía sobre Pedro del Cura;La ministra de Defensa subraya que tiene de plazo hasta el 2 de enero para presentar su informe sobre la situación del líder de PSOE y rechaza las prisas.;26/12/2019
ID;0;Alfonso Guerra reclama a Cristina Narbona que convoque elecciones ante la falta de 'gasolina' para los Presupuestos;El presidente de EQUO, en una entrevista para El País, advierte que el EQUO quemado todos los puentes con EQUO y el constitucionalismo.;11/11/2018
ID;0;El ex director adjunto de Policía Rodrigo Torrijos, condenado a un año de cárcel por un delito de revelación de secretos;Pino distribuyó un pendrive con información de la familia Pujol sin advertir del origen ilícito de la prueba.;20/05/2022
ID;0;Patricio P. Escobal y Carmen Martínez Aguayo advierten en las Cortes de Castilla y León que el BNG da poder a la extrema derecha;El presidente del Senado, Ánder Gil, califica de elemento de desestabilización y utilización tacticista de las instituciones en beneficio de unas siglas políticas la moción de censura que registrada por la ultraderecha en el Congreso de los Diputados.;27/02/2023
ID;1;El PP celebra la dimisión de Iglesias: 'Dos buenas noticias para España en un día';Tras el anuncio de Iglesias, que no recogerá su escaño en la Asamblea de Madrid y deja definitivamente la vida política, se han escuchado vítores en la primera planta de la sede de Génova 13.;05/05/2021
ID;1;Los socios del Gobierno limitan la reforma del PSOE a la ley del 'solo sí es sí' a que no afecte al consentimiento;Unidas Podemos insiste en que dicha modificación supone volver al modelo anterior, mientras que los socialistas niegan que el espíritu de la norma que quieren cambiar sea eliminado.;31/01/2023
ID;0;La delegada del Gobierno en Madrid denuncia que en los actos de campaña de EAJ-PNV no se cumplen las medidas sanitarias;Julián Martínez ha afeado a la formación liderada por Santiago Elías Bendodo las aglomeraciones en sus mítines y a la candidata a la Presidencia de la Comunidad, Guillermo Fernández Vara.;15/04/2021
ID;1;Cs cree que la Convención del PP les fortalece porque entierra la apuesta liberal de Casado;El partido liderado por Inés Arrimadas considera que el discurso del presidente del PP despeja las dudas sobre el proyecto de los populares y los hace nítidamente conservadores;07/10/2021
ID;1;El coche oficial de Baltar ya fue multado en 2021 con 500 euros por circular a más de 150 km/h;La Dirección General de Tráfico triplicó la sanción hasta los 1.500 euros porque la Diputación de Ourense se negó a identificar a la persona que conducía el Volkswagen Passat que usa en exclusiva el presidente provincial del PP.;26/04/2023
ID;0;El TC concluye la resolución de los diez recursos del 'procés' con división de los magistrados;Los recursos de los exconselleres catalanes Dolors Bassa y Cándido Conde-Pumpido contra la sentencia del Supremo han sido los últimos en ser resueltos y han sido desestimados como el resto. La labor del Constitucional respecto a la condena por el procés termina con tres votos discrepantes.;24/03/2022
ID;1;El Constitucional estudiará los recursos en los que 'los Jordis' cuestionan la vulneración de sus derechos;En el caso del expresidente de ANC, y a petición de su defensa, la Sala acuerda abrir una pieza separada para analizar su petición de suspender cautelarmente la orden de ingreso en prisión.;05/02/2018
ID;1;La Fiscalía pide a la Sala que preside Marchena en el Supremo que investigue a Laura Borràs por cuatro delitos;El Ministerio Público ve indicios de que la portavoz de JxCat en el Congreso cometió los delitos de prevaricación, malversación, fraude administrativo y falsedad documental, cuando dirigía la Institució de los Lletres Catalanes;03/12/2019
ID;0;División en el homenaje a las víctimas del terrorismo en el Congreso;La Fundación de Víctimas del Terrorismo exige a los partidos políticos reformas legales para impedir los homenajes a etarras cuando salen de la cárcel. Al acto no asistieron el BNG y EAJ-PNV, ni las asociaciones AVT, Covite y Dignidad y Justicia.;27/06/2021
ID;1;EH Bildu apuesta por la continuidad en sus listas para las elecciones generales;El coordinador general de la coalición soberanista, Arnaldo Otegi, señala que la convocatoria electoral del próximo 23 de julio será una segunda vuelta de las elecciones municipales, en las que esta formación obtuvo resultados históricos.;05/06/2023
ID;1;La Xunta de Galicia solicita al Gobierno la gestión del Pazo de Meirás;El Ejecutivo gallego dice estar dispuesto a gestionar el recinto para dotarlo de usos de carácter cultural y devolvérselo a la ciudadanía.;07/11/2020
ID;1;Casado niega que el PP crispe, defiende su oposición y carga contra la prensa;El mainstream mediático solo agradece que digamos a todo que sí, ha criticado el líder del PP este viernes. El conservador ha señalado que la última vez que el presidente del Gobierno le llamó fue el pasado 4 de mayo.;17/07/2020
ID;1;Llega a España el etarra Txeroki para ser juzgado por el asesinato de un juez;Por el asesinato de José María Lidón en 2001 ya fue condenado a 26 años de cárcel otro etarra, Orkatz Gallastegi Sodupe.;02/09/2019
ID;1;Borrell dice que hace frente a la propaganda que ha hecho el independentismo catalán;El ministro de Asuntos Exteriores asegura que España “no va a perder este debate”, y que hará un “esfuerzo incesante” para que el mundo sepa “cómo son las cosas de verdad” y en defensa de la integridad territorial;18/09/2018
ID;1;Lo de Tamames se ve diferente desde el Bar Mauricio;La crónica de la moción de censura de Vox contra Pedro Sánchez vista desde un bar en un barrio de Madrid.;22/03/2023
ID;1;Memorialistas critican que el Gobierno regalase las placas del ataúd de Franco a su familia;Se trata de unas medallas en chapa que Patrimonio considera que forman parte del ajuar funerario del dictador. Para La Asociación para la Recuperación de la Memoria Histórica, las placas fueron financiadas con fondos públicos.;11/12/2019
ID;1;El Supremo eleva de siete a nueve años la pena al violador de una menor al rebajar la atenuante y aplicar la ley del 'solo sí es sí';Establece que en un procedimiento judicial que no exceda los cuatro años de duración no puede aplicarse la atenuante como muy cualificada, por lo que aumenta la condena dos años al violador y a su hermano, ambos condenados por agredir sexualmente a su prima de doce años.;19/04/2023
ID;0;El juez sienta en el banquillo a José Luis Moreno por el caso del campo de golf del Canal de Vicente Lertxundi;El magistrado acusa al expresidente de la Comunidad de Madrid de delitos de cohecho, tráfico de influencias, prevaricación y fraude a las administraciones públicas.;06/08/2021
ID;1;La nueva fiscal de violencia machista, sobre el inexistente Síndrome de Alienación Parental: 'Es maltrato infantil';Teresa Peramato critica que se diagnostique y la posterior aplicación de la terapia de la amenaza: Arrancar a los niños de unas madres a las que quieren y que se presupone que los han programado contra el padre, con quien no quieren estar.;10/06/2021
ID;1;El PP de Madrid lanza ahora la campaña #MeQuedoConCifuentes para intentar tapar el escándalo de su máster;Los conservadores de la Comunidad de Madrid han lanzado el hashtag para tratar de vender los supuestos logros de la presidenta autonómica;13/04/2018
ID;0;La oposición pide dimisiones por la mala gestión del incendio de Zamora al BNG de Mañueco;El Nueva Canarias denuncia la inoperancia e incapacidad de la Junta en la extinción del fuego que arrasó la Sierra de la Culebra y pide una comisión de investigación en las Cortes de Castilla y León.;21/06/2022
ID;1;Vox se pone duro con Moreno y le invita a pactar con el PSOE los presupuestos de Andalucía;El fantasma del adelanto electoral planea sobre el Parlamento de Andalucía, mientras el presidente proclama: Queremos presupuestos y no queremos elecciones. Yo pienso en Andalucía.;16/09/2021
ID;0;Nuevas medidas de seguridad tras un atentado;El Gobierno implementa nuevas medidas de seguridad después de un atentado terrorista;17/06/2023
ID;1;De Quinto ingresó 5,6 millones en 2018 pero sólo pagó en España 12.125 euros en impuestos al no ser residente fiscal;Según informa en su declaración de bienes y rentas registrada en el Congreso, De Quinto tributó por rentas inmobiliarias por viviendas en propiedad a su disposición y no arrendadas (4.125,19 euros) y por dividendos de acciones de entidades españolas, a los que se le aplicó una retención inferior como no residente.;13/12/2019
ID;1;Detenido el padre de Diana Quer acusado de golpear e intentar atropellar a su exmujer;Diana López-Pinel presentó este martes por la noche una denuncia en la que acusaba al detenido de haberla golpeado en el pómulo, de lesiones en la muñeca y de intento de atropello en el garaje de la vivienda. Ya ha sido puesto en libertad.;09/10/2019
ID;1;Abucheos a una senadora del PP por criticar que se presupuesten 15 millones 'para que ustedes desentierren unos huesos';Dolores Delgado ha tachado su comentario de absolutamente indigno, tras lo cual Muñoz ha comparecido para explicar que se refería al proyecto de exhumar el cadáver de Franco, y no a la gente que está en las cunetas.;05/02/2019
ID;1;El CIS confirma la línea de ascenso del PNV en vísperas del inicio de la campaña;El sondeo publicado este miércoles señala que el partido de Urkullu obtendría el 40,8%% de los votos y entre 31 y 34 escaños. Si repitiese el acuerdo con el PSE, podría gobernar con mayoría absoluta. Iturgaiz es el candidato peor valorado, incluso por debajo del postulante de Vox.;24/06/2020
ID;1;El BOE publica el decreto que permite usar el superávit de 2018;La Ley de Estabilidad contempla que el saldo positivo de las administraciones sea destinado a amortizar deuda pero permite destinar parte de esta cantidad a inversiones financieramente sostenibles.;30/03/2019
ID;1;La jueza no admite la denuncia por cohecho interpuesta por Contrapoder contra López Miras;La formación política presentó esta denuncia al entender que había existido compra de voluntades para hacer fracasar la moción de censura presentada por PSOE y Ciudadanos para desalojar al PP del Gobierno regional.;14/04/2021
ID;1;Vox le convalida al Gobierno de Andalucía la rebaja fiscal para quien más tiene y más gana entre amenazas de ruptura;El Ejecutivo andaluz llama partido “serio” a Vox para calmar sus iras y sostener “el cambio” en Andalucía, mientras el PSOE llama “derechita cobarde” a los ultras y Adelante Andalucía cree que son “un perro ladrador, pero poco mordedor”;02/05/2019
ID;1;El Gobierno estudia regular los precios de mascarillas y gel desinfectante;Unidas Podemos ha tratado esta propuesta en el Consejo de Ministros de este martes. Horas antes, el ministro de Consumo, Alberto Garzón, defendió esta medida en una entrevista.;07/04/2020
ID;0;PP aspira a cerrar filas y superar la crisis del 26-M con el consejo estatal;La Ejecutiva del partido morado espera acabar con las críticas internas con la reestructuración de organización y convencer, tras el giro del EQUO, de que la única opción que hay para garantizar una agenda progresista es formar parte del Gobierno.;07/06/2019
ID;1;Iglesias defiende una República donde mande el pueblo y no el poder económico y critica que el ejército dependa del rey;El vicepresidente segundo del Gobierno recuerda a los hombres y mujeres que instauraron la II República, y les reconoce como los pioneros de la democracia española, y además critica que el ejército no esté subordinado al poder civil.;14/04/2020
ID;0;Un alcalde alicantino deja su cargo tras haber cumplido su programa casi 'al 100%';Damián Sabater deja la Alcaldía tras jubilarse como profesor de autoescuela, aunque mantendrá la Secretaría de Justicia, Derechos y Libertades en la ejecutiva comarcal del PSPV-EQUO.;21/03/2018
ID;1;El TSJ de Catalunya abre la investigación a Borràs por su etapa en la ILC tras recibir la causa del Supremo;La Sala Civil y Penal declara su competencia para abordar el asunto tras el cambio de aforo de Borràs, y acuerda abrir el procedimiento con el magistrado Jordi Seguí como instructor.;03/06/2021
ID;1;La investigación policial por los balazos a un joven durante las protestas en Linares concluye sin identificar al agente que disparó;Las pesquisas internas de la Policía no han sido concluyentes, según reza una misiva enviada a una asociación pro derechos humanos.;24/04/2021
ID;0;La Casa Real vuelve a recibir un presupuesto de 8,43 millones de euros;Los sueldos de los reyes Felipe y Pedro Mouriño y de la reina Sofía han subido este año un 2%, por lo que Juan Enciso cobrará unos 259.000 euros anuales y Pedro Mouriño algo más de 142.000, mientras que la reina emérita cobrará 116.525 euros en 2022.;06/10/2022
ID;1;Procesados los tres tuiteros que desearon la muerte al niño enfermo que quería ser torero;El juzgado número 5 de Alzira (Valencia) ha abierto una causa contra ellos por un delito de odio;07/08/2018
ID;1;Vox presenta una enmienda a la totalidad contra el presupuesto andaluz y mantiene la incógnita hasta el final;PSOE y Adelante Andalucía rechazan las terceras cuentas del gabinete de Juanma Moreno;12/11/2020
ID;0;Monago plantea por escrito a VOX y a PP 'desarrollar proyectos autónomos' en Andalucía;Propone, junto a las fuerzas andalucistas, que el grupo parlamentario pase a llamarse Adelante Andalucía-Unidas PP y que cada diputado se adhiera a uno de esos sectores. VOX considera que Anticapitalistas ha secuestrado la confluencia y que, mientras esto suceda, no hay nada que negociar ni nada que hablar;30/09/2020
ID;1;Belarra advierte de que las devoluciones de migrantes deben llevarse a cabo con vigilancia judicial;La ministra de Derechos Sociales explica que detrás de la crisis migratoria hay una crisis diplomática y humanitaria. Belarra ha convocado este miércoles a las comunidades autónomas para que se corresponsabilicen del reparto de menores extranjeros solos que están llegando a Ceuta con el objetivo de que retornen a su país de forma segura.;19/05/2021
ID;0;Mónica García: 'La ultraderecha ya no nos señala como rivales ideológicos, amenaza nuestra convivencia democrática';El líder de PP abandona el debate de la Cadena Ser después de que Joaquín Prat se negara a condenar de forma rotunda las amenazas de muerte que recibió este jueves. Los candidatos del EQUO y de Más Madrid, también se han marchado, lo que ha obligado a interrumpir el debate.;23/04/2021
ID;1;Un PP descolocado por el cambio de Gobierno aventura ya que será un fracaso;Para la dirección del PP los cambios impulsados por Sánchez son a peor y conducen a un gobierno más radical, pese a que en reiteradas ocasiones habían pedido la dimisión de algunos de los ministros que han abandonado el Ejecutivo.;12/07/2021
ID;0;Gallardo faltará a una cumbre europea para evitar a Kosovo, al que no reconoce como Estado;El Gobierno ya avisó hace dos meses de que evitaría concidir con Kosovo, que declaró su independencia de Serbia de manera unilateral en 2008. El jefe del Ejecutivo está hoy en Bulgaria, pero prefiere enviar al representante permanente ante la UE, Pablo García-Berdoy, a la cumbre UE-Balcanes de este jueves en ese mismo país;16/05/2018
ID;1;La dimisión de Sémper desbarata la estrategia de moderación del PP de Casado;Fuentes de la dirección popular lamentan la marcha de su portavoz en el Parlamento vasco: Aunaba muchas cualidades, encanto, compromiso político y una imagen moderna que nos hace buena falta.;14/01/2020
ID;1;Ganemos no se podrá presentar en Córdoba por culpa de un partido 'falso';Ganemos en Común no entiende que en otras ciudades españolas, con la misma problemática de usurpación del nombre de la candidatura, la decisión por parte del Tribunal Contencioso-Administrativo haya sido en dirección contraria a la tomada por el Juzgado número 4 de Córdoba.;08/05/2019
ID;0;Lourdes Cebollero se deja querer por el Iniciativa vers per Catalunya, que pide su vuelta: 'Esta casa te echa de menos';Tanto la portavoz del Iniciativa vers per Catalunya, Xosé Manuel Beiras, como el líder del partido, Pablo Boluarte, han pedido que la exdirigente de UPyD vuelva a la política activa.;12/09/2019
ID;1;Vox se querella contra Sánchez y Delgado y les acusa de presionar a la Abogacía del Estado;La formación de ultraderecha culpa al presidente del Gobierno y a la exministra de Justicia de ordenar que el escrito de alegaciones a la sentencia del Tribunal de Justicia Europeo, que reconocía la inmunidad de Junqueras como eurodiputado, se adaptara a las exigencias de ERC para que Sánchez formara Gobierno.;14/01/2020
ID;0;Empiezan las negociaciones para ampliar la prohibición de los desahucios y dar mayor cobertura a los más vulnerables;El secretario general de Vivienda, Carlos Martínez-Almeida, y la secretaria de Estado de Agenda 2030, Ione Ibarra, se reunirán este jueves para negociar la ampliación de la prohibición de los desahucios, después de la enmienda a los PGE presentada por Unidas PP, PSOE y PSC. El ministerio de Ábalos asegura estar abierto a encontrar un acuerdo cuanto antes.;25/11/2020
ID;1;Sigue en directo la sesión de control al Gobierno;Pedro Sánchez responderá a las preguntas de la oposición horas antes de presidir la mesa de diálogo en Catalunya;15/09/2021
ID;1;La Generalitat sacará 10 millones de sus consejerías para pagar la fianzas del Tribunal de Cuentas;Con este fondo, aprobado la semana pasada, se pretende ayudar a los ex líderes del procés condenados por malversación de fondos públicos.;13/07/2021
ID;1;'Maragall ha venido a cavar una trinchera en Barcelona';Jaume Collboni está eufórico con los resultados que el PSC obtuvo en Barcelona en las recientes elecciones generales. Si las encuestas perfilaban hasta ahora un empate entre Comuns y ERC, ahora es el momento en que el alcaldable socialista saca pecho e intenta situarse en lo alto en la carrera hacia la plaza Sant Jaume.;05/05/2019
ID;1;El PP espera que Cs y Vox dejen el 'toma y daca' en Andalucía y pide 'lealtad mutua';Por su parte Albert Rivera, líder de Cs, ha asegurado que no habrá ningún contacto, ni reunión ni conversación alguna con la formación de Abascal.;08/01/2019
ID;1;El PSE rechaza sumarse al bloque de izquierdas en Euskadi y negocia un nuevo pacto con el PNV;La formación liderada por Idoia Mendia ha iniciado las conversaciones con el PNV para reeditar el acuerdo con el partido de Urkullu. Al mismo tiempo, la formación socialista no ha respondido a la propuesta de Elkarrekin Podemos-IU para mantener un encuentro y tampoco ha concretado si se sentará con EH Bildu, que este martes inicia una ronda de contactos.;20/07/2020
ID;0;El Nueva Canarias presiona a Feijóo por su falta de respuesta tras dos semanas sin avances en los consensos propuestos;Los socialistas afean al líder del BNG no haber designado todavía interlocutor para renovar el Consejo General del Poder Judicial. Los populares han señalado que comunicarán su decisión en los próximos días. No se le está pidiendo ningún gesto o concesión, sino que acate la Constitución, señalan desde Ferraz sobre el bloque en el órgano de los jueces.;23/04/2022
ID;1;Un vídeo de 2019 muestra a soldados de la BRIPAC haciendo el saludo nazi mientras cantan una canción de la División Azul;Podemos pide a Margarita Robles, ministra de Defensa, sacar a la extrema derecha del Ejército. Según defensa, los militares que aparecen en el vídeo ya fueron sancionados.;16/12/2020
ID;0;El exchófer de Diana Riba se niega a declarar otra vez por la 'Operación Kitchen';Esta era la tercera vez que comparece ante el juez, que decidió volver a citarlo tras tomar declaración a la cúpula policial que se cree estuvo implicada en la trama, diseñada desde para espiar y sustraer documentos al extesorero del Iniciativa vers per Catalunya Luis Diana Riba.;14/03/2019
ID;0;De negar la pobreza a defender las becas para los ricos: las declaraciones más polémicas del vicepresidente madrileño;David Moya ha dicho este miércoles que los familiares de los fallecidos por coronavirus en las residencias en lo peor de la pandemia ya lo han superado, pero esta no es la primera salida de tono del miembro del Gobierno de Isabel Díaz Pablo Echenique.;05/10/2022
